book	chapter	verse	text
Ps	34	11	Unjust witnesses rising up have asked me things I knew not.
Ps	34	12	They repaid me evil for good: to the depriving me of my soul.
Ps	34	13	But as for me, when they were troublesome to me, I was clothed with haircloth. I humbled my soul with fasting; and my prayer shall be turned into my bosom.
Ps	34	14	As a neighbour and as an own brother, so did I please: as one mourning and sorrowful so was I humbled.
Ps	34	15	But they rejoiced against me, and came together: scourges were gathered together upon me, and I knew not.
Ps	34	16	They were separated, and repented not: they tempted me, they scoffed at me with scorn: they gnashed upon me with their teeth.
Ps	34	17	Lord, when wilt thou look upon me? rescue thou my soul from their malice: my only one from the lions.
Ps	34	18	I will give thanks to thee in a great church; I will praise thee in a strong people.
Ps	34	19	Let not them that are my enemies wrongfully rejoice over me: who have hated me without cause, and wink with the eyes.
Ps	34	20	For they spoke indeed peaceably to me; and speaking in the anger of the earth they devised guile.
Ps	34	21	And they opened their mouth wide against me; they said: Well done, well done, our eyes have seen it.
Ps	34	22	Thou hast seen, O Lord, be not thou silent: O Lord, depart not from me.
Ps	34	23	Arise, and be attentive to my judgment: to my cause, my God, and my Lord.
Ps	34	24	Judge me, O Lord my God according to thy justice, and let them not rejoice over me.
Ps	34	25	Let them not say in their hearts: It is well, it is well, to our mind: neither let them say: We have swallowed him up.
Ps	34	26	Let them blush: and be ashamed together, who rejoice at my evils. Let them be clothed with confusion and shame, who speak great things against me.
Ps	34	27	Let them rejoice and be glad, who are well pleased with my justice, and let them say always: The Lord be magnified, who delights in the peace of his servant.
Ps	34	28	And my tongue shall meditate thy justice, thy praise all the day long.
Ps	35	1	Unto the end, for the servant of God, David himself.
Ps	35	2	The unjust hath said within himself, that he would sin: there is no fear of God before his eyes.
Ps	35	3	For in his sight he hath done deceitfully, that his iniquity may be found unto hatred.
Ps	35	4	The words of his mouth are iniquity and guile: he would not understand that he might do well.
Ps	35	5	He hath devised iniquity on his bed, he hath set himself on every way that is not good: but evil he hath not hated.
Ps	35	6	O Lord, thy mercy is in heaven, and thy truth reacheth even to the clouds.
Ps	35	7	Thy justice is as the mountains of God, thy judgments are a great deep. Men and beasts thou wilt preserve, O Lord:
Ps	35	8	O how hast thou multiplied thy mercy, O God! But the children of men shall put their trust under the covert of thy wings.
Ps	35	9	They shall be inebriated with the plenty of thy house; and thou shalt make them drink of the torrent of thy pleasure.
Ps	35	10	For with thee is the fountain of life; and in thy light we shall see light.
Ps	35	11	Extend thy mercy to them that know thee, and thy justice to them that are right in heart.
Ps	35	12	Let not the foot of pride come to me, and let not the hand of the sinner move me.
Ps	35	13	There the workers of iniquity are fallen, they are cast out, and could not stand.
Ps	36	1	Be not emulous of evildoers; nor envy them that work iniquity.
Ps	36	2	For they shall shortly wither away as grass, and as the green herbs shall quickly fall.
Ps	36	3	Trust in the Lord, and do good, and dwell in the land, and thou shalt be fed with its riches.
Ps	36	4	Delight in the Lord, and he will give thee the requests of thy heart.
Ps	36	5	Commit thy way to the Lord, and trust in him, and he will do it.
Ps	36	6	And he will bring forth thy justice as the light, and thy judgment as the noonday.
Ps	36	7	Be subject to the Lord and pray to him. Envy not the man who prospereth in his way; the man who doth unjust things.
Ps	36	8	Cease from anger, and leave rage; have no emulation to do evil.
Ps	36	9	For evildoers shall be cut off: but they that wait upon the Lord, they shall inherit the land.
Ps	36	10	For yet a little while, and the wicked shall not be: and thou shalt seek his place, and shalt not find it.
Ps	36	11	But the meek shall inherit the land, and shall delight in abundance of peace.
Ps	36	12	The sinner shall watch the just man: and shall gnash upon him with his teeth.
Ps	36	13	But the Lord shall laugh at him: for he foreseeth that his day shall come.
Ps	36	14	The wicked have drawn out the sword: they have bent their bow. To cast down the poor and needy, to kill the upright of heart.
Ps	36	15	Let their sword enter into their own hearts, and let their bow be broken.
Ps	36	16	Better is a little to the just, than the great riches of the wicked.
Ps	36	17	For the arms of the wicked shall be broken in pieces; but the Lord strengtheneth the just.
Ps	36	18	The Lord knoweth the days of the undefiled; and their inheritance shall be for ever.
Ps	36	19	They shall not be confounded in the evil time; and in the days of famine they shall be filled:
Ps	36	20	Because the wicked shall perish. And the enemies of the Lord, presently after they shall be honoured and exalted, shall come to nothing and vanish like smoke.
Ps	36	21	The sinner shall borrow, and not pay again; but the just sheweth mercy and shall give.
Ps	36	22	For such as bless him shall inherit the land: but such as curse him shall perish.
Ps	36	23	With the Lord shall the steps of a man be directed, and he shall like well his way.
Ps	36	24	When he shall fall he shall not be bruised, for the Lord putteth his hand under him.
Ps	36	25	I have been young and now am old; and I have not seen the just forsaken, nor his seed seeking bread.
Ps	36	26	He sheweth mercy, and lendeth all the day long; and his seed shall be in blessing.
Ps	36	27	Decline from evil and do good, and dwell for ever and ever.
Ps	36	28	For the Lord loveth judgment, and will not forsake his saints: they shall be preserved for ever. The unjust shall be punished, and the seed of the wicked shall perish.
Ps	36	29	But the just shall inherit the land, and shall dwell therein for evermore.
Ps	36	30	The mouth of the just shall meditate wisdom: and his tongue shall speak judgment.
Ps	36	31	The law of his God is in his heart, and his steps shall not be supplanted.
Ps	36	32	The wicked watcheth the just man, and seeketh to put him to death,
Ps	36	33	But the Lord will not leave him in his hands; nor condemn him when he shall be judged.
Ps	36	34	Expect the Lord and keep his way: and he will exalt thee to inherit the land: when the sinners shall perish thou shalt see.
Ps	36	35	I have seen the wicked highly exalted, and lifted up like the cedars of Libanus.
Ps	36	36	And I passed by, and lo, he was not: and I sought him and his place was not found.
Ps	36	37	Keep innocence, and behold justice: for there are remnants for the peaceable man.
Ps	36	38	But the unjust shall be destroyed together: the remnants of the wicked shall perish.
Ps	36	39	But the salvation of the just is from the Lord, and he is their protector in the time of trouble.
Ps	36	40	And the Lord will help them and deliver them: and he will rescue them from the wicked, and save them because they have hoped in him.
Ps	37	1	A psalm for David, for a remembrance of the sabbath.
Ps	37	2	Rebuke me not, O Lord, in thy indignation; nor chastise me in thy wrath.
Ps	37	3	For thy arrows are fastened in me: and thy hand hath been strong upon me.
Ps	37	4	There is no health in my flesh, because of thy wrath: there is no peace for my bones, because of my sins.
Ps	37	5	For my iniquities are gone over my head: and as a heavy burden are become heavy upon me.
Ps	37	6	My sores are putrified and corrupted, because of my foolishness.
Ps	37	7	I am become miserable, and am bowed down even to the end: I walked sorrowful all the day long.
Ps	37	8	For my loins are filled with illusions; and there is no health in my flesh.
Ps	37	9	I am afflicted and humbled exceedingly: I roared with the groaning of my heart.
Ps	37	10	Lord, all my desire is before thee, and my groaning is not hidden from thee.
Ps	37	11	My heart is troubled, my strength hath left me, and the light of my eyes itself is not with me.
Ps	37	12	My friends and my neighbours have drawn near, and stood against me. And they that were near me stood afar off:
Ps	37	13	And they that sought my soul used violence. And they that sought evils to me spoke vain things, and studied deceits all the day long.
Ps	37	14	But I, as a deaf man, heard not: and as a dumb man not opening his mouth.
Ps	37	15	And I became as a man that heareth not: and that hath no reproofs in his mouth.
Ps	37	16	For in thee, O Lord, have I hoped: thou wilt hear me, O Lord my God.
Ps	37	17	For I said: Lest at any time my enemies rejoice over me: and whilst my feet are moved, they speak great things against me.
Ps	37	18	For I am ready for scourges: and my sorrow is continually before me.
Ps	37	19	For I will declare my iniquity: and I will think for my sin.
Ps	37	20	But my enemies live, and are stronger than I: and they that hate me wrongfully are multiplied.
Ps	37	21	They that render evil for good, have detracted me, because I followed goodness.
Ps	37	22	For sake me not, O Lord my God: do not thou depart from me.
Ps	37	23	Attend unto my help, O Lord, the God of my salvation.
Ps	38	1	Unto the end, for Idithun himself, a canticle of David.
Ps	38	2	I said: I will take heed to my ways: that I sin not with my tongue. I have set a guard to my mouth, when the sinner stood against me.
Ps	38	3	I was dumb, and was humbled, and kept silence from good things: and my sorrow was renewed.
Ps	38	4	My heart grew hot within me: and in my meditation a fire shall flame out.
Ps	38	5	I spoke with my tongue: O Lord, make me know my end. And what is the number of my days: that I may know what is wanting to me.
Ps	38	6	Behold thou hast made my days measurable, and my substance is as nothing before thee. And indeed all things are vanity: every man living.
Ps	38	7	Surely man passeth as an image: yea, and he is disquieted in vain. He storeth up: and he knoweth not for whom he shall gather these things.
Ps	38	8	And now what is my hope? is it not the Lord? and my substance is with thee.
Ps	38	9	Deliver thou me from all my iniquities: thou hast made me a reproach to the fool.
Ps	38	10	I was dumb, and I opened not my mouth, because thou hast done it.
Ps	38	11	Remove thy scourges from me. The strength of thy hand hath made me faint in rebukes:
Ps	38	12	Thou hast corrected man for iniquity. And thou hast made his soul to waste away like a spider: surely in vain is any man disquieted.
Ps	38	13	Hear my prayer, O Lord, and my supplication: give ear to my tears. Be not silent: for I am a stranger with thee, and a sojourner as all my fathers were.
Ps	38	14	O forgive me, that I may be refreshed, before I go hence, and be no more.
Ps	39	1	Unto the end, a psalm for David himself.
Ps	39	2	With expectation I have waited for the Lord, and he was attentive to me.
Ps	39	3	And he heard my prayers, and brought me out of the pit of misery and the mire of dregs. And he set my feet upon a rock, and directed my steps.
Ps	39	4	And he put a new canticle into my mouth, a song to our God. Many shall see, and shall fear: and they shall hope in the Lord.
Ps	39	5	Blessed is the man whose trust is in the name of the Lord; and who hath not had regard to vanities, and lying follies.
Ps	39	6	Thou hast multiplied thy wonderful works, O Lord my God: and in thy thoughts there is no one like to thee. I have declared and I have spoken they are multiplied above number.
Ps	39	7	Sacrifice and oblation thou didst not desire; but thou hast pierced ears for me. Burnt offering and sin offering thou didst not require:
Ps	39	8	Then said I, Behold I come. In the head of the book it is written of me
Ps	39	9	That I should do thy will: O my God, I have desired it, and thy law in the midst of my heart.
Ps	39	10	I have declared thy justice in a great church, lo, I will not restrain my lips: O Lord, thou knowest it.
Ps	39	11	I have not hid thy justice within my heart: I have declared thy truth and thy salvation. I have not concealed thy mercy and thy truth from a great council.
Ps	39	12	Withhold not thou, O Lord, thy tender mercies from me: thy mercy and thy truth have always upheld me.
Ps	39	13	For evils without number have surrounded me; my iniquities have overtaken me, and I was not able to see. They are multiplied above the hairs of my head: and my heart hath forsaken me.
Ps	39	14	Be pleased, O Lord, to deliver me: look down, O Lord, to help me.
Ps	39	15	Let them be confounded and ashamed together, that seek after my soul to take it away. Let them be turned backward and be ashamed that desire evils to me.
Ps	39	16	Let them immediately bear their confusion, that say to me: ’Tis well, ’tis well.
Ps	39	17	Let all that seek thee rejoice and be glad in thee: and let such as love thy salvation say always: The Lord be magnified.
Ps	39	18	But I am a beggar and poor: the Lord is careful for me. Thou art my helper and my protector: O my God, be not slack.
Ps	40	1	Unto the end, a psalm for David himself.
Ps	40	2	Blessed is he that understandeth concerning the needy and the poor: the Lord will deliver him in the evil day.
Ps	40	3	The Lord preserve him and give him life, and make him blessed upon the earth: and deliver him not up to the will of his enemies.
Ps	40	4	The Lord help him on his bed of sorrow: thou hast turned all his couch in his sickness.
Ps	40	5	I said: O Lord, be thou merciful to me: heal my soul, for I have sinned against thee.
Ps	40	6	My enemies have spoken evils against me: when shall he die and his name perish?
Ps	40	7	And if he came in to see me, he spoke vain things: his heart gathered together iniquity to itself. He went out and spoke to the same purpose.
Ps	40	8	All my enemies whispered together against me: they devised evils to me.
Ps	40	9	They determined against me an unjust word: shall he that sleepeth rise again no more?
Ps	40	10	For even the man of my peace, in whom I trusted, who ate my bread, hath greatly supplanted me.
Ps	40	11	But thou, O Lord, have mercy on me, and raise me up again: and I will requite them.
Ps	40	12	By this I know, that thou hast had a good will for me: because my enemy shall not rejoice over me.
Ps	40	13	But thou hast upheld me by reason of my innocence: and hast established me in thy sight for ever.
Ps	40	14	Blessed be the Lord the God of Israel from eternity to eternity. So be it. So be it.
Ps	41	1	Unto the end, understanding for the sons of Core.
Ps	41	2	As the hart panteth after the fountains of water; so my soul panteth after thee, O God.
Ps	41	3	My soul hath thirsted after the strong living God; when shall I come and appear before the face of God?
Ps	41	4	My tears have been my bread day and night, whilst it is said to me daily: Where is thy God?
Ps	41	5	These things I remembered, and poured out my soul in me: for I shall go over into the place of the wonderful tabernacle, even to the house of God: With the voice of joy and praise; the noise of one feasting.
Ps	41	6	Why art thou sad, O my soul? and why dost thou trouble me? Hope in God, for I will still give praise to him: the salvation of my countenance,
Ps	41	7	And my God. My soul is troubled within my self: therefore will I remember thee from the land of Jordan and Hermoniim, from the little hill.
Ps	41	8	Deep calleth on deep, at the noise of thy flood-gates. All thy heights and thy billows have passed over me.
Ps	41	9	In the daytime the Lord hath commanded his mercy; and a canticle to him in the night. With me is prayer to the God of my life.
Ps	41	10	I will say to God: Thou art my support. Why hast thou forgotten me? and why go I mourning, whilst my enemy afflicteth me?
Ps	41	11	Whilst my bones are broken, my enemies who trouble me have reproached me; Whilst they say to me day by day: Where is thy God?
Ps	41	12	Why art thou cast down, O my soul? and why dost thou disquiet me? Hope thou in God, for I will still give praise to him: the salvation of my countenance, and my God.
Ps	42	1	A psalm for David. Judge me, O God, and distinguish my cause from the nation that is not holy: deliver me from the unjust and deceitful man.
Ps	42	2	For thou art God my strength: why hast thou cast me off? and why do I go sorrowful whilst the enemy afflicteth me?
Ps	42	3	Send forth thy light and thy truth: they have conducted me, and brought me unto thy holy hill, and into thy tabernacles.
Ps	42	4	And I will go in to the altar of God: to God who giveth joy to my youth.
Ps	42	5	To thee, O God my God, I will give praise upon the harp: why art thou sad, O my soul? and why dost thou disquiet me?
Ps	42	6	Hope in God, for I will still give praise to him: the salvation of my countenance, and my God.
Ps	43	1	Unto the end, for the sons of Core, to give understanding.
Ps	43	2	We have heard, O God, with our ears: our fathers have declared to us, The work thou hast wrought in their days, and in the days of old.
Ps	43	3	Thy hand destroyed the Gentiles, and thou plantedst them: thou didst afflict the people and cast them out.
Ps	43	4	For they got not the possession of the land by their own sword: neither did their own arm save them. But thy right hand and thy arm, and the light of thy countenance: because thou wast pleased with them.
Ps	43	5	Thou art thyself my king and my God, who commandest the saving of Jacob.
Ps	43	6	Through thee we will push down our enemies with the horn: and through thy name we will despise them that rise up against us.
Ps	43	7	For I will not trust in my bow: neither shall my sword save me.
Ps	43	8	But thou hast saved us from them that afflict us: and hast put them to shame that hate us.
Ps	43	9	In God shall we glory all the day long: and in thy name we will give praise for ever.
Ps	43	10	But now thou hast cast us off, and put us to shame: and thou, O God, wilt not go out with our armies.
Ps	43	11	Thou hast made us turn our back to our enemies: and they that hated us plundered for themselves.
Ps	43	12	Thou hast given us up like sheep to be eaten: thou hast scattered us among the nations.
Ps	43	13	Thou hast sold thy people for no price: and there was no reckoning in the exchange of them.
Ps	43	14	Thou hast made us a reproach to our neighbours, a scoff and derision to them that are round about us.
Ps	43	15	Thou hast made us a byword among the Gentiles: a shaking of the head among the people.
Ps	43	16	All the day long my shame is before me: and the confusion of my face hath covered me,
Ps	43	17	At the voice of him that reproacheth and detracteth me: at the face of the enemy and persecutor.
Ps	43	18	All these things have come upon us, yet we have not forgotten thee: and we have not done wickedly in thy covenant.
Ps	43	19	And our heart hath not turned back: neither hast thou turned aside our steps from thy way.
Ps	43	20	For thou hast humbled us in the place of affliction: and the shadow of death hath covered us.
Ps	43	21	If we have forgotten the name of our God, and if we have spread forth our hands to a strange god:
Ps	43	22	Shall not God search out these things: for he knoweth the secrets of the heart. Because for thy sake we are killed all the day long: we are counted as sheep for the slaughter.
Ps	43	23	Arise, why sleepest thou, O Lord? arise, and cast us not off to the end.
Ps	43	24	Why turnest thou thy face away? and forgettest our want and our trouble?
Ps	43	25	For our soul is humbled down to the dust: our belly cleaveth to the earth.
Ps	43	26	Arise, O Lord, help us and redeem us for thy name’s sake.
Ps	44	1	Unto the end, for them that shall be changed, for the sons of Core, for understanding. A canticle for the Beloved.
Ps	44	2	My heart hath uttered a good word: I speak my works to the king: My tongue is the pen of a scrivener that writeth swiftly.
Ps	44	3	Thou art beautiful above the sons of men: grace is poured abroad in thy lips; therefore hath God blessed thee for ever.
Ps	44	4	Gird thy sword upon thy thigh, O thou most mighty.
Ps	44	5	With thy comeliness and thy beauty set out, proceed prosperously, and reign. Because of truth and meekness and justice: and thy right hand shall conduct thee wonderfully.
Ps	44	6	Thy arrows are sharp: under thee shall people fall, into the hearts of the king’s enemies.
Ps	44	7	Thy throne, O God, is forever and ever: the sceptre of thy kingdom is a sceptre of uprightness.
Ps	44	8	Thou hast loved justice, and hated iniquity: therefore God, thy God, hath anointed thee with the oil of gladness above thy fellows.
Ps	44	9	Myrrh and stacte and cassia perfume thy garments, from the ivory houses: out of which
Ps	44	10	The daughters of kings have delighted thee in thy glory. The queen stood on thy right hand, in gilded clothing; surrounded with variety.
Ps	44	11	Hearken, O daughter, and see, and incline thy ear: and forget thy people and thy father’s house.
Ps	44	12	And the king shall greatly desire thy beauty; for he is the Lord thy God, and him they shall adore.
Ps	44	13	And the daughters of Tyre with gifts, yea, all the rich among the people, shall entreat thy countenance.
Ps	44	14	All the glory of the king’s daughter is within in golden borders,
Ps	44	15	Clothed round about with varieties. After her shall virgins be brought to the king: her neighbours shall be brought to thee.
Ps	44	16	They shall be brought with gladness and rejoicing: they shall be brought into the temple of the king.
Ps	44	17	Instead of thy fathers, sons are born to thee: thou shalt make them princes over all the earth.
Ps	44	18	They shall remember thy name throughout all generations. Therefore shall people praise thee for ever; yea, for ever and ever.
Ps	45	1	Unto the end, for the sons of Core, for the hidden.
Ps	45	2	Our God is our refuge and strength: a helper in troubles, which have found us exceedingly.
Ps	45	3	Therefore we will not fear, when the earth shall be troubled; and the mountains shall be removed into the heart of the sea.
Ps	45	4	Their waters roared and were troubled: the mountains were troubled with his strength.
Ps	45	5	The stream of the river maketh the city of God joyful: the most High hath sanctified his own tabernacle.
Ps	45	6	God is in the midst thereof, it shall not be moved: God will help it in the morning early.
Ps	45	7	Nations were troubled, and kingdoms were bowed down: he uttered his voice, the earth trembled.
Ps	45	8	The Lord of armies is with us: the God of Jacob is our protector.
Ps	45	9	Come and behold ye the works of the Lord: what wonders he hath done upon earth,
Ps	45	10	Making wars to cease even to the end of the earth. He shall destroy the bow, and break the weapons: and the shield he shall burn in the fire.
Ps	45	11	Be still and see that I am God; I will be exalted among the nations, and I will be exalted in the earth.
Ps	45	12	The Lord of armies is with us: the God of Jacob is our protector.
Ps	46	1	Unto the end, for the sons of Core.
Ps	46	2	O clap your hands, all ye nations: shout unto God with the voice of joy,
Ps	46	3	For the Lord is high, terrible: a great king over all the earth.
Ps	46	4	He hath subdued the people under us; and the nations under our feet.
Ps	46	5	He hath chosen for us his inheritance, the beauty of Jacob which he hath loved.
Ps	46	6	God is ascended with jubilee, and the Lord with the sound of trumpet.
Ps	46	7	Sing praises to our God, sing ye: sing praises to our king, sing ye.
Ps	46	8	For God is the king of all the earth: sing ye wisely.
Ps	46	9	God shall reign over the nations: God sitteth on his holy throne.
Ps	46	10	The princes of the people are gathered together, with the God of Abraham: for the strong gods of the earth are exceedingly exalted.
Ps	47	1	A psalm of a canticle, for the sons of Core, on the second day of the week.
Ps	47	2	Great is the Lord, and exceedingly to be praised in the city of our God, in his holy mountain.
Ps	47	3	With the joy of the whole earth is mount Sion founded, on the sides of the north, the city of the great king.
Ps	47	4	In her houses shall God be known, when he shall protect her.
Ps	47	5	For behold the kings of the earth assembled themselves: they gathered together.
Ps	47	6	So they saw, and they wondered, they were troubled, they were moved:
Ps	47	7	Trembling took hold of them. There were pains as of a woman in labour.
Ps	47	8	With a vehement wind thou shalt break in pieces the ships of Tharsis.
Ps	47	9	As we have heard, so have we seen, in the city of the Lord of hosts, in the city of our God: God hath founded it for ever.
Ps	47	10	We have received thy mercy, O God, in the midst of thy temple.
Ps	47	11	According to thy name, O God, so also is thy praise unto the ends of the earth: thy right hand is full of justice.
Ps	47	12	Let mount Sion rejoice, and the daughters of Juda be glad; because of thy judgments, O Lord.
Ps	47	13	Surround Sion, and encompass her: tell lye in her towers.
Ps	47	14	Set your hearts on her strength; and distribute her houses, that ye may relate it in another generation.
Ps	47	15	For this is God, our God unto eternity, and for ever and ever: he shall rule us for evermore.
Ps	48	1	Unto the end, a psalm for the sons of Core.
Ps	48	2	Hear these things, all ye nations: give ear, all ye inhabitants of the world.
Ps	48	3	All you that are earthborn, and you sons of men: both rich and poor together.
Ps	48	4	My mouth shall speak wisdom: and the meditation of my heart understanding.
Ps	48	5	I will incline my ear to a parable; I will open my proposition on the psaltery.
Ps	48	6	Why shall I fear in the evil day? the iniquity of my heel shall encompass me.
Ps	48	7	They that trust in their own strength, and glory in the multitude of their riches,
Ps	48	8	No brother can redeem, nor shall man redeem: he shall not give to God his ransom,
Ps	48	9	Nor the price of the redemption of his soul: and shall labour for ever,
Ps	48	10	And shall still live unto the end.
Ps	48	11	He shall not see destruction, when he shall see the wise dying: the senseless and the fool shall perish together: And they shall leave their riches to strangers:
Ps	48	12	And their sepulchres shall be their houses for ever. Their dwelling places to all generations: they have called their lands by their names.
Ps	48	13	And man when he was in honour did not understand; he is compared to senseless beasts, and is become like to them.
Ps	48	14	This way of theirs is a stumblingblock to them: and afterwards they shall delight in their mouth.
Ps	48	15	They are laid in hell like sheep: death shall feed upon them. And the just shall have dominion over them in the morning; and their help shall decay in hell from their glory.
Ps	48	16	But God will redeem my soul from the hand of hell, when he shall receive me.
Ps	48	17	Be not thou afraid, when a man shall be made rich, and when the glory of his house shall be increased.
Ps	48	18	For when he shall die he shall take nothing away; nor shall his glory descend with him.
Ps	48	19	For in his lifetime his soul will be blessed: and he will praise thee when thou shalt do well to him.
Ps	48	20	He shall go in to the generations of his fathers: and he shall never see light.
Ps	48	21	Man when he was in honour did not understand: he hath been compared to senseless beasts, and made like to them.
Ps	49	1	A psalm for Asaph. The God of gods, the Lord hath spoken: and he hath called the earth. From the rising of the sun, to the going down thereof:
Ps	49	2	Out of Sion the loveliness of his beauty.
Ps	49	3	God shall come manifestly: our God shall come, and shall not keep silence. A fire shall burn before him: and a mighty tempest shall be round about him.
Ps	49	4	He shall call heaven from above, and the earth, to judge his people.
Ps	49	5	Gather ye together his saints to him: who set his covenant before sacrifices.
Ps	49	6	And the heavens shall declare his justice: for God is judge.
Ps	49	7	Hear, O my people, and I will speak: O Israel, and I will testify to thee: I am God, thy God.
Ps	49	8	I will not reprove thee for thy sacrifices: and thy burnt offerings are always in my sight.
Ps	49	9	I will not take calves out of thy house: nor he goats out of thy flocks.
Ps	49	10	For all the beasts of the woods are mine: the cattle on the hills, and the oxen.
Ps	49	11	I know all the fowls of the air: and with me is the beauty of the field.
Ps	49	12	If I should be hungry, I would not tell thee: for the world is mine, and the fulness thereof.
Ps	49	13	Shall I eat the flesh of bullocks? or shall I drink the blood of goats?
Ps	49	14	Offer to God the sacrifice of praise: and pay thy vows to the most High.
Ps	49	15	And call upon me in the day of trouble: I will deliver thee, and thou shalt glorify me.
Ps	49	16	But to the sinner God hath said: Why dost thou declare my justices, and take my covenant in thy mouth?
Ps	49	17	Seeing thou hast hated discipline: and hast cast my words behind thee.
Ps	49	18	If thou didst see a thief thou didst run with him: and with adulterers thou hast been a partaker.
Ps	49	19	Thy mouth hath abounded with evil, and thy tongue framed deceits.
Ps	49	20	Sitting thou didst speak against thy brother, and didst lay a scandal against thy mother’s son:
Ps	49	21	These things hast thou done, and I was silent. Thou thoughtest unjustly that I should be like to thee: but I will reprove thee, and set before thy face.
Ps	49	22	Understand these things, you that forget God; lest he snatch you away, and there be none to deliver you.
Ps	49	23	The sacrifice of praise shall glorify me: and there is the way by which I will shew him the salvation of God.
Ps	50	1	Unto the end, a psalm of David,
Ps	50	2	When Nathan the prophet came to him, after he had sinned with Bethsabee. [2 Kings 12.]
Ps	50	3	Have mercy on me, O God, according to thy great mercy. And according to the multitude of thy tender mercies blot out my iniquity.
Ps	50	4	Wash me yet more from my iniquity, and cleanse me from my sin.
Ps	50	5	For I know my iniquity, and my sin is always before me.
Ps	50	6	To thee only have I sinned, and have done evil before thee: that thou mayst be justified in thy words, and mayst overcome when thou art judged.
Ps	50	7	For behold I was conceived in iniquities; and in sins did my mother conceive me.
Ps	50	8	For behold thou hast loved truth: the uncertain and hidden things of thy wisdom thou hast made manifest to me.
Ps	50	9	Thou shalt sprinkle me with hyssop, and I shall be cleansed: thou shalt wash me, and I shall be made whiter than snow.
Ps	50	10	To my hearing thou shalt give joy and gladness: and the bones that have been humbled shall rejoice.
Ps	50	11	Turn away thy face from my sins, and blot out all my iniquities.
Ps	50	12	Create a clean heart in me, O God: and renew a right spirit within my bowels.
Ps	50	13	Cast me not away from thy face; and take not thy holy spirit from me.
Ps	50	14	Restore unto me the joy of thy salvation, and strengthen me with a perfect spirit.
Ps	50	15	I will teach the unjust thy ways: and the wicked shall be converted to thee.
Ps	50	16	Deliver me from blood, O God, thou God of my salvation: and my tongue shall extol thy justice.
Ps	50	17	O Lord, thou wilt open my lips: and my mouth shall declare thy praise.
Ps	50	18	For if thou hadst desired sacrifice, I would indeed have given it: with burnt offerings thou wilt not be delighted.
Ps	50	19	A sacrifice to God is an afflicted spirit: a contrite and humbled heart, O God, thou wilt not despise.
Ps	50	20	Deal favourably, O Lord, in thy good will with Sion; that the walls of Jerusalem may be built up.
Ps	50	21	Then shalt thou accept the sacrifice of justice, oblations and whole burnt offerings: then shall they lay calves upon thy altar.
Ps	51	1	Unto the end, understanding for David,
Ps	51	2	When Doeg the Edomite came and told Saul: David went to the house of Achimelech.
Ps	51	3	Why dost thou glory in malice, thou that art mighty in iniquity?
Ps	51	4	All the day long thy tongue hath devised injustice: as a sharp razor, thou hast wrought deceit.
Ps	51	5	Thou hast loved malice more than goodness: and iniquity rather than to speak righteousness.
Ps	51	6	Thou hast loved all the words of ruin, O deceitful tongue.
Ps	51	7	Therefore will God destroy thee for ever: he will pluck thee out, and remove thee from thy dwelling place: and thy root out of the land of the living.
Ps	51	8	The just shall see and fear, and shall laugh at him, and say:
Ps	51	9	Behold the man that made not God his helper: But trusted in the abundance of his riches: and prevailed in his vanity.
Ps	51	10	But I, as a fruitful olive tree in the house of God, have hoped in the mercy of God for ever, yea for ever and ever.
Ps	51	11	I will praise thee for ever, because thou hast done it: and I will wait on thy name, for it is good in the sight of thy saints.
Ps	52	1	Unto the end, for Maeleth, understandings to David. The fool said in his heart: There is no God.
Ps	52	2	They are corrupted, and become abominable in iniquities: there is none that doth good.
Ps	52	3	God looked down from heaven on the children of men: to see if there were any that did understand, or did seek God.
Ps	52	4	All have gone aside, they are become unprofitable together, there is none that doth good, no not one.
Ps	52	5	Shall not all the workers of iniquity know, who eat up my people as they eat bread?
Ps	52	6	They have not called upon God: there have they trembled for fear, where there was no fear. For God hath scattered the bones of them that please men: they have been confounded, because God hath despised them.
Ps	52	7	Who will give out of Sion the salvation of Israel? when God shall bring back the captivity of his people, Jacob shall rejoice, and Israel shall be glad.
Ps	53	1	Unto the end, in verses, understanding for David.
Ps	53	2	When the men of Ziph had come and said to Saul: Is not David hidden with us? [1 Kings 23.19]
Ps	53	3	Save me, O God, by thy name, and judge me in thy strength.
Ps	53	4	O God, hear my prayer: give ear to the words of my mouth.
Ps	53	5	For strangers have risen up against me; and the mighty have sought after my soul: and they have not set God before their eyes.
Ps	53	6	For behold God is my helper: and the Lord is the protector of my soul.
Ps	53	7	Turn back the evils upon my enemies; and cut them off in thy truth.
Ps	53	8	I will freely sacrifice to thee, and will give praise, O God, to thy name: because it is good:
Ps	53	9	For thou hast delivered me out of all trouble: and my eye hath looked down upon my enemies.
Ps	54	1	Unto the end, in verses, understanding for David.
Ps	54	2	Hear, O God, my prayer, and despise not my supplication:
Ps	54	3	Be attentive to me and hear me. I am grieved in my exercise; and am troubled,
Ps	54	4	At the voice of the enemy, and at the tribulation of the sinner. For they have cast iniquities upon me: and in wrath they were troublesome to me.
Ps	54	5	My heart is troubled within me: and the fear of death is fallen upon me.
Ps	54	6	Fear and trembling are come upon me: and darkness hath covered me.
Ps	54	7	And I said: Who will give me wings like a dove, and I will fly and be at rest?
Ps	54	8	Lo, I have gone far off flying away; and I abode in the wilderness.
